"PROMOTION_ID","DISCOUNT","END_DATE","START_DATE","PRODUCT_ID","SUPERMARKET_ID"
"1584","0.46","2016-08-05","2016-07-24","788","9"
"1585","0.31","2016-11-19","2016-10-25","788","11"
"1586","0.3","2016-09-19","2016-09-11","788","13"
"1587","0.76","2016-06-14","2016-06-01","788","17"
"1588","0.56","2016-06-26","2016-06-02","789","9"
"1589","0.62","2016-05-09","2016-04-24","790","16"
"1590","0.89","2016-11-26","2016-10-30","790","18"
"1591","0.71","2016-11-19","2016-10-25","791","3"
"1592","0.43","2016-06-19","2016-06-12","791","4"
"1593","0.81","2016-08-15","2016-08-02","792","11"
"1594","0.31","2016-07-12","2016-06-24","793","21"
"1595","0.95","2016-09-29","2016-09-09","794","12"
"1596","0.32","2016-10-24","2016-10-07","794","20"
"1597","0.35","2016-10-28","2016-10-07","795","11"
"1598","0.75","2016-07-29","2016-07-19","795","15"
"1599","0.64","2016-10-04","2016-09-09","796","1"
"1600","0.83","2016-09-05","2016-08-27","796","9"
"1601","0.67","2016-05-31","2016-05-23","796","15"
"1602","0.76","2016-10-22","2016-10-08","797","6"
"1603","0.62","2016-08-24","2016-08-09","797","10"
"1604","0.35","2016-07-18","2016-07-04","798","2"
